REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
53;Bretagne;56;05;5605;Guidel;11;42591;43548
53;Bretagne;56;06;5606;Hennebont;6;43487;44649
53;Bretagne;56;07;5607;Lanester;2;30298;30964
53;Bretagne;56;08;5608;Lorient-1;1;29573;30554
53;Bretagne;56;09;5609;Lorient-2;2;30937;31458
53;Bretagne;56;10;5610;Moréac;23;35093;35965
53;Bretagne;56;11;5611;Muzillac;15;35771;36462
53;Bretagne;56;12;5612;Ploemeur;3;36147;37222
53;Bretagne;56;13;5613;Ploërmel;29;40034;41359
53;Bretagne;56;14;5614;Pluvigner;11;38064;39012
53;Bretagne;56;15;5615;Pontivy;14;42726;44189
53;Bretagne;56;16;5616;Questembert;16;36155;37038
53;Bretagne;56;17;5617;Quiberon;16;37896;38875
53;Bretagne;56;18;5618;Séné;10;40716;41589
53;Bretagne;56;19;5619;Vannes-1;1;33190;34540
53;Bretagne;56;20;5620;Vannes-2;10;41270;42496
53;Bretagne;56;21;5621;Vannes-3;6;35469;36299
44;Grand Est;57;01;5701;Algrange;16;41541;42135
44;Grand Est;57;02;5702;Bitche;46;33184;34020
44;Grand Est;57;03;5703;Boulay-Moselle;31;31875;32335
44;Grand Est;57;04;5704;Bouzonville;54;34171;34758
44;Grand Est;57;05;5705;Les Coteaux de Moselle;27;35931;36706
44;Grand Est;57;06;5706;Fameck;5;41535;41948
44;Grand Est;57;07;5707;Faulquemont;61;39828;40560
44;Grand Est;57;08;5708;Forbach;7;39103;39578
44;Grand Est;57;09;5709;Freyming-Merlebach;11;31361;31740
44;Grand Est;57;10;5710;Hayange;9;40794;41259
44;Grand Est;57;11;5711;Metz-1;1;39079;39600
44;Grand Est;57;12;5712;Metz-2;1;41066;41805
44;Grand Est;57;13;5713;Metz-3;1;41550;42127
44;Grand Est;57;14;5714;Metzervisse;27;38815;39534
44;Grand Est;57;15;5715;Montigny-lès-Metz;6;45150;45903
44;Grand Est;57;16;5716;Le Pays Messin;49;42168;43249
44;Grand Est;57;17;5717;Phalsbourg;56;32186;33044
44;Grand Est;57;18;5718;Rombas;14;45722;46203
44;Grand Est;57;19;5719;Saint-Avold;10;37962;38593
44;Grand Est;57;20;5720;Sarralbe;48;32761;33348
44;Grand Est;57;21;5721;Sarrebourg;46;30053;30681
44;Grand Est;57;22;5722;Sarreguemines;20;43534;44454
44;Grand Est;57;23;5723;Le Saulnois;135;29567;30427
44;Grand Est;57;24;5724;Le Sillon Mosellan;7;46133;46668
44;Grand Est;57;25;5725;Stiring-Wendel;14;36296;36763
44;Grand Est;57;26;5726;Thionville;2;48963;49749
44;Grand Est;57;27;5727;Yutz;24;50393;51432
27;Bourgogne-Franche-Comté;58;01;5801;La Charité-sur-Loire;28;14045;14249
27;Bourgogne-Franche-Comté;58;02;5802;Château-Chinon;40;12117;12633
27;Bourgogne-Franche-Comté;58;03;5803;Clamecy;46;13356;13870
27;Bourgogne-Franche-Comté;58;04;5804;Corbigny;45;9879;10173
27;Bourgogne-Franche-Comté;58;05;5805;Cosne-Cours-sur-Loire;7;14013;14306
27;Bourgogne-Franche-Comté;58;06;5806;Decize;9;10171;10455
27;Bourgogne-Franche-Comté;58;07;5807;Fourchambault;4;12083;12329
27;Bourgogne-Franche-Comté;58;08;5808;Guérigny;32;14038;14312
27;Bourgogne-Franche-Comté;58;09;5809;Imphy;9;9753;9906
27;Bourgogne-Franche-Comté;58;10;5810;Luzy;32;11785;11972
27;Bourgogne-Franche-Comté;58;11;5811;Nevers-1;2;11316;11662
27;Bourgogne-Franche-Comté;58;12;5812;Nevers-2;4;11209;11407
27;Bourgogne-Franche-Comté;58;13;5813;Nevers-3;4;11396;11749
27;Bourgogne-Franche-Comté;58;14;5814;Nevers-4;1;10302;10712
27;Bourgogne-Franche-Comté;58;15;5815;Pouilly-sur-Loire;29;14515;14830
27;Bourgogne-Franche-Comté;58;16;5816;Saint-Pierre-le-Moûtier;17;9802;9977
27;Bourgogne-Franche-Comté;58;17;5817;Varennes-Vauzelles;3;12519;12753
32;Hauts-de-France;59;01;5901;Aniche;26;59430;59961
32;Hauts-de-France;59;02;5902;Annœullin;24;79782;80647
32;Hauts-de-France;59;03;5903;Anzin;6;52006;52316
32;Hauts-de-France;59;04;5904;Armentières;11;67697;68498
32;Hauts-de-France;59;05;5905;Aulnoye-Aymeries;39;50996;51824
32;Hauts-de-France;59;06;5906;Aulnoy-lez-Valenciennes;20;53323;53866
32;Hauts-de-France;59;07;5907;Avesnes-sur-Helpe;52;57761;58641
32;Hauts-de-France;59;08;5908;Bailleul;23;52176;53059
32;Hauts-de-France;59;09;5909;Cambrai;27;55863;56767
32;Hauts-de-France;59;10;5910;Le Cateau-Cambrésis;56;51616;52361
32;Hauts-de-France;59;11;5911;Caudry;33;50823;51532
32;Hauts-de-France;59;12;5912;Coudekerque-Branche;9;48988;49701
32;Hauts-de-France;59;13;5913;Croix;5;75987;76731
32;Hauts-de-France;59;14;5914;Denain;18;69616;70090
32;Hauts-de-France;59;15;5915;Douai;7;62130;63260
32;Hauts-de-France;59;16;5916;Dunkerque-1;1;51839;52335
32;Hauts-de-France;59;17;5917;Dunkerque-2;5;49075;50091
32;Hauts-de-France;59;18;5918;Faches-Thumesnil;12;79708;80425
32;Hauts-de-France;59;19;5919;Fourmies;46;52391;53142
32;Hauts-de-France;59;20;5920;Grande-Synthe;14;57014;57654
32;Hauts-de-France;59;21;5921;Hazebrouck;16;59148;60116
32;Hauts-de-France;59;22;5922;Lambersart;8;70044;70912
32;Hauts-de-France;59;23;5923;Lille-1;5;76560;77232
32;Hauts-de-France;59;24;5924;Lille-2;4;70191;71349
32;Hauts-de-France;59;25;5925;Lille-3;2;71524;71970
32;Hauts-de-France;59;26;5926;Lille-4;3;71737;72323
32;Hauts-de-France;59;27;5927;Lille-5;1;75426;76052
32;Hauts-de-France;59;28;5928;Lille-6;10;79379;80136
32;Hauts-de-France;59;29;5929;Marly;17;63144;63701
32;Hauts-de-France;59;30;5930;Maubeuge;14;63177;63750
32;Hauts-de-France;59;31;5931;Orchies;16;54479;55215
32;Hauts-de-France;59;32;5932;Roubaix-1;1;77231;77499
32;Hauts-de-France;59;33;5933;Roubaix-2;3;72712;73122
32;Hauts-de-France;59;34;5934;Saint-Amand-les-Eaux;19;58047;58676
32;Hauts-de-France;59;35;5935;Sin-le-Noble;15;68968;69745
32;Hauts-de-France;59;36;5936;Templeuve-en-Pévèle;32;82408;84382
32;Hauts-de-France;59;37;5937;Tourcoing-1;4;66993;67441
32;Hauts-de-France;59;38;5938;Tourcoing-2;1;76849;77333
32;Hauts-de-France;59;39;5939;Valenciennes;2;54100;54730
32;Hauts-de-France;59;40;5940;Villeneuve-d'Ascq;5;72871;73585
32;Hauts-de-France;59;41;5941;Wormhout;45;53700;54818
32;Hauts-de-France;60;01;6001;Beauvais-1;8;40112;40902
32;Hauts-de-France;60;02;6002;Beauvais-2;26;47069;48262
32;Hauts-de-France;60;03;6003;Chantilly;10;42465;43705
32;Hauts-de-France;60;04;6004;Chaumont-en-Vexin;65;46933;47831
32;Hauts-de-France;60;05;6005;Clermont;20;39506;40320
32;Hauts-de-France;60;06;6006;Compiègne-1;20;41627;42638
32;Hauts-de-France;60;07;6007;Compiègne-2;17;47683;49046
32;Hauts-de-France;60;08;6008;Creil;2;41289;41652
32;Hauts-de-France;60;09;6009;Crépy-en-Valois;25;33881;34524
32;Hauts-de-France;60;10;6010;Estrées-Saint-Denis;71;42644;43605
32;Hauts-de-France;60;11;6011;Grandvilliers;100;39746;40553
32;Hauts-de-France;60;12;6012;Méru;14;47324;47938
32;Hauts-de-France;60;13;6013;Montataire;15;37060;37652
32;Hauts-de-France;60;14;6014;Mouy;35;37427;38096
32;Hauts-de-France;60;15;6015;Nanteuil-le-Haudouin;46;32739;33407
32;Hauts-de-France;60;16;6016;Nogent-sur-Oise;6;39530;40118
32;Hauts-de-France;60;17;6017;Noyon;42;31879;32520
32;Hauts-de-France;60;18;6018;Pont-Sainte-Maxence;22;32036;32619
32;Hauts-de-France;60;19;6019;Saint-Just-en-Chaussée;84;43943;44877
32;Hauts-de-France;60;20;6020;Senlis;14;33274;34402
32;Hauts-de-France;60;21;6021;Thourotte;40;32558;33343
28;Normandie;61;01;6101;L'Aigle;7;12285;12651
28;Normandie;61;02;6102;Alençon-1;2;15926;16483
28;Normandie;61;03;6103;Alençon-2;2;14242;14500
28;Normandie;61;04;6104;Argentan-1;15;13361;13740
28;Normandie;61;05;6105;Argentan-2;21;13359;13698
28;Normandie;61;06;6106;Athis-Val de Rouvre;30;14941;15456
28;Normandie;61;07;6107;Bagnoles de l’Orne Normandie;12;12837;13087
28;Normandie;61;08;6108;Bretoncelles;12;11057;11285
28;Normandie;61;09;6109;Ceton;18;12421;12686
28;Normandie;61;10;6110;Damigny;16;13403;13720
28;Normandie;61;11;6111;Domfront en Poiraie;13;14858;15183
28;Normandie;61;12;6112;La Ferté Macé;13;14355;14853
28;Normandie;61;13;6113;Flers-1;13;15112;15448
28;Normandie;61;14;6114;Flers-2;7;14908;15295
28;Normandie;61;15;6115;Magny-le-Désert;35;12608;12864
28;Normandie;61;16;6116;Mortagne-au-Perche;33;13515;13988
28;Normandie;61;17;6117;Écouves;37;10973;11195
28;Normandie;61;18;6118;Rai;26;12041;12321
28;Normandie;61;19;6119;Sées;21;11217;11803
28;Normandie;61;20;6120;Tourouvre au Perche;23;12351;12574
28;Normandie;61;21;6121;Vimoutiers;32;10374;10604
32;Hauts-de-France;62;01;6201;Aire-sur-la-Lys;17;29400;29947
32;Hauts-de-France;62;02;6202;Arras-1;13;36343;36990
32;Hauts-de-France;62;03;6203;Arras-2;12;36657;37441
32;Hauts-de-France;62;04;6204;Arras-3;16;32592;33134
32;Hauts-de-France;62;05;6205;Auchel;9;34928;35133
32;Hauts-de-France;62;06;6206;Auxi-le-Château;84;34167;34755
32;Hauts-de-France;62;07;6207;Avesnes-le-Comte;108;38417;39356
32;Hauts-de-France;62;08;6208;Avion;4;39434;39667
32;Hauts-de-France;62;09;6209;Bapaume;75;35766;36611
32;Hauts-de-France;62;10;6210;Berck;31;34448;35347
32;Hauts-de-France;62;11;6211;Béthune;7;41888;42397
32;Hauts-de-France;62;12;6212;Beuvry;13;40526;41250
32;Hauts-de-France;62;13;6213;Boulogne-sur-Mer-1;7;35617;36008
32;Hauts-de-France;62;14;6214;Boulogne-sur-Mer-2;5;39762;40316
32;Hauts-de-France;62;15;6215;Brebières;33;33046;33465
32;Hauts-de-France;62;16;6216;Bruay-la-Buissière;12;35450;35965
32;Hauts-de-France;62;17;6217;Bully-les-Mines;12;44890;45359
32;Hauts-de-France;62;18;6218;Calais-1;11;36795;37344
32;Hauts-de-France;62;19;6219;Calais-2;26;38532;39159
32;Hauts-de-France;62;20;6220;Calais-3;1;38300;38650
32;Hauts-de-France;62;21;6221;Carvin;3;36173;36387
32;Hauts-de-France;62;22;6222;Desvres;52;45513;46455
32;Hauts-de-France;62;23;6223;Douvrin;14;42367;42754
32;Hauts-de-France;62;24;6224;Étaples;15;30636;31335
32;Hauts-de-France;62;25;6225;Fruges;52;31236;32087
32;Hauts-de-France;62;26;6226;Harnes;6;42690;42910
32;Hauts-de-France;62;27;6227;Hénin-Beaumont-1;4;34873;35078
32;Hauts-de-France;62;28;6228;Hénin-Beaumont-2;6;45579;45964
32;Hauts-de-France;62;29;6229;Lens;3;42443;42708
32;Hauts-de-France;62;30;6230;Liévin;4;39258;39739
32;Hauts-de-France;62;31;6231;Lillers;22;39463;40037
32;Hauts-de-France;62;32;6232;Longuenesse;7;32545;33454
32;Hauts-de-France;62;33;6233;Lumbres;60;32569;33316
32;Hauts-de-France;62;34;6234;Marck;16;38655;39139
32;Hauts-de-France;62;35;6235;Nœux-les-Mines;13;41158;41481
32;Hauts-de-France;62;36;6236;Outreau;11;37084;37587
32;Hauts-de-France;62;37;6237;Saint-Omer;16;35327;36285
32;Hauts-de-France;62;38;6238;Saint-Pol-sur-Ternoise;87;32273;32842
32;Hauts-de-France;62;39;6239;Wingles;9;43384;43635
84;Auvergne-Rhône-Alpes;63;01;6301;Aigueperse;24;22507;22928
84;Auvergne-Rhône-Alpes;63;02;6302;Ambert;30;17931;18442
84;Auvergne-Rhône-Alpes;63;03;6303;Aubière;3;21053;21399
84;Auvergne-Rhône-Alpes;63;04;6304;Beaumont;3;21309;21721
84;Auvergne-Rhône-Alpes;63;05;6305;Billom;23;21504;21901
84;Auvergne-Rhône-Alpes;63;06;6306;Brassac-les-Mines;57;23610;24282
84;Auvergne-Rhône-Alpes;63;07;6307;Cébazat;5;19407;19657
84;Auvergne-Rhône-Alpes;63;08;6308;Chamalières;2;22011;22661
84;Auvergne-Rhône-Alpes;63;09;6309;Châtel-Guyon;8;23939;24398
84;Auvergne-Rhône-Alpes;63;10;6310;Clermont-Ferrand-1;1;22127;22278
84;Auvergne-Rhône-Alpes;63;11;6311;Clermont-Ferrand-2;1;25251;25648
84;Auvergne-Rhône-Alpes;63;12;6312;Clermont-Ferrand-3;1;24478;24698
84;Auvergne-Rhône-Alpes;63;13;6313;Clermont-Ferrand-4;1;22904;23175
84;Auvergne-Rhône-Alpes;63;14;6314;Clermont-Ferrand-5;1;26606;27069
84;Auvergne-Rhône-Alpes;63;15;6315;Clermont-Ferrand-6;1;26385;27383
84;Auvergne-Rhône-Alpes;63;16;6316;Cournon-d'Auvergne;2;25475;25900
84;Auvergne-Rhône-Alpes;63;17;6317;Gerzat;4;17738;17926
84;Auvergne-Rhône-Alpes;63;18;6318;Issoire;10;21363;21876
84;Auvergne-Rhône-Alpes;63;19;6319;Lezoux;14;19687;20003
84;Auvergne-Rhône-Alpes;63;20;6320;Maringues;20;17960;18266
84;Auvergne-Rhône-Alpes;63;21;6321;Les Martres-de-Veyre;11;22283;22647
84;Auvergne-Rhône-Alpes;63;22;6322;Les Monts du Livradois;38;17812;18259
84;Auvergne-Rhône-Alpes;63;23;6323;Orcines;23;18321;18961
84;Auvergne-Rhône-Alpes;63;24;6324;Pont-du-Château;3;24170;24982
84;Auvergne-Rhône-Alpes;63;25;6325;Riom;5;23970;24820
84;Auvergne-Rhône-Alpes;63;26;6326;Saint-Éloy-les-Mines;35;15775;16333
84;Auvergne-Rhône-Alpes;63;27;6327;Saint-Georges-de-Mons;28;19550;19951
84;Auvergne-Rhône-Alpes;63;28;6328;Saint-Ours;40;17034;17433
84;Auvergne-Rhône-Alpes;63;29;6329;Le Sancy;43;19040;19463
84;Auvergne-Rhône-Alpes;63;30;6330;Thiers;13;22291;22866
84;Auvergne-Rhône-Alpes;63;31;6331;Vic-le-Comte;19;20894;21297
75;Nouvelle-Aquitaine;64;01;6401;Anglet;1;26263;27028
75;Nouvelle-Aquitaine;64;02;6402;Artix et Pays de Soubestre;54;28020;28710
75;Nouvelle-Aquitaine;64;03;6403;Baïgura et Mondarrain;10;25568;26188
75;Nouvelle-Aquitaine;64;04;6404;Bayonne-1;2;22337;22890
75;Nouvelle-Aquitaine;64;05;6405;Bayonne-2;2;29137;29652
75;Nouvelle-Aquitaine;64;06;6406;Bayonne-3;1;26797;27487
75;Nouvelle-Aquitaine;64;07;6407;Biarritz;1;25810;26498
75;Nouvelle-Aquitaine;64;08;6408;Billère et Coteaux de Jurançon;5;23537;24074
75;Nouvelle-Aquitaine;64;09;6409;Le Cœur de Béarn;47;26401;27101
75;Nouvelle-Aquitaine;64;10;6410;Hendaye-Côte Basque-Sud;3;29927;30566
75;Nouvelle-Aquitaine;64;11;6411;Lescar, Gave et Terres du Pont-Long;7;30528;31351
75;Nouvelle-Aquitaine;64;12;6412;Montagne Basque;66;25174;26449
75;Nouvelle-Aquitaine;64;13;6413;Nive-Adour;10;28755;29458
75;Nouvelle-Aquitaine;64;14;6414;Oloron-Sainte-Marie-1;33;19890;20668
75;Nouvelle-Aquitaine;64;15;6415;Oloron-Sainte-Marie-2;34;21876;22517
75;Nouvelle-Aquitaine;64;16;6416;Orthez et Terres des Gaves et du Sel;40;27323;28393
75;Nouvelle-Aquitaine;64;17;6417;Ouzom, Gave et Rives du Neez;18;22348;22963
75;Nouvelle-Aquitaine;64;18;6418;Pau-1;1;26116;26509
75;Nouvelle-Aquitaine;64;19;6419;Pau-2;2;24562;24951
75;Nouvelle-Aquitaine;64;20;6420;Pau-3;3;21412;22046
75;Nouvelle-Aquitaine;64;21;6421;Pau-4;2;21660;22019
75;Nouvelle-Aquitaine;64;22;6422;Pays de Bidache, Amikuze et Ostibarre;52;22094;22729
75;Nouvelle-Aquitaine;64;23;6423;Pays de Morlaàs et du Montanérès;44;23941;24606
75;Nouvelle-Aquitaine;64;24;6424;Saint-Jean-de-Luz;4;29636;30317
75;Nouvelle-Aquitaine;64;25;6425;Terres des Luys et Coteaux du Vic-Bilh;72;26862;27774
75;Nouvelle-Aquitaine;64;26;6426;Ustaritz-Vallées de Nive et Nivelle;9;34223;35054
75;Nouvelle-Aquitaine;64;27;6427;Vallées de l'Ousse et du Lagoin;29;29276;30208
76;Occitanie;65;01;6501;Aureilhan;3;16235;16490
76;Occitanie;65;02;6502;Bordères-sur-l'Echez;7;14527;14884
76;Occitanie;65;03;6503;Les Coteaux;77;11782;12254
76;Occitanie;65;04;6504;La Haute-Bigorre;14;14717;15168
76;Occitanie;65;05;6505;Lourdes-1;12;11408;11694
76;Occitanie;65;06;6506;Lourdes-2;28;10732;10942
76;Occitanie;65;07;6507;Moyen Adour;15;15036;15409
76;Occitanie;65;08;6508;Neste, Aure et Louron;61;12308;12603
76;Occitanie;65;09;6509;Ossun;17;13321;13626
76;Occitanie;65;10;6510;Tarbes-1;1;14040;14222
76;Occitanie;65;11;6511;Tarbes-2;1;14818;14964
76;Occitanie;65;12;6512;Tarbes-3;1;15671;16264
